-10.000000	0.173414	5.871809
-10.000000	-0.000000	5.888889
-10.000000	-0.173414	5.871809
-10.000000	-0.340163	5.821226
-10.000000	-0.493840	5.739084
-10.000000	-0.628540	5.628539
-10.000000	-0.739084	5.493840
-10.000000	-0.821226	5.340163
-10.000000	-0.871809	5.173413
-10.000000	-0.888889	5.000000
-10.000000	-0.871809	4.826586
-10.000000	-0.821226	4.659837
-10.000000	-0.739084	4.506159
-10.000000	-0.628539	4.371460
-10.000000	-0.493840	4.260916
-10.000000	-0.340163	4.178773
-10.000000	-0.173413	4.128191
-10.000000	0.000000	4.111111
-10.000000	0.173414	4.128191
-10.000000	0.340163	4.178774
-10.000000	0.493841	4.260916
-10.000000	0.628540	4.371461
-10.000000	0.739084	4.506160
-10.000000	0.821226	4.659837
-10.000000	0.871809	4.826587
-10.000000	1.000000	5.000000
-10.000000	0.984808	5.173648
-10.000000	0.939693	5.342020
-10.000000	0.866025	5.500000
-10.000000	0.766044	5.642787
-10.000000	0.642788	5.766045
-10.000000	0.500000	5.866025
-10.000000	0.342020	5.939692
-10.000000	0.173648	5.984808
-10.000000	-0.000000	6.000000
-10.000000	-0.173648	5.984807
-10.000000	-0.342020	5.939692
-10.000000	-0.500000	5.866025
-10.000000	-0.642788	5.766044
-10.000000	-0.766045	5.642787
-10.000000	-0.866026	5.500000
-10.000000	-0.939693	5.342020
-10.000000	-0.984808	5.173648
-10.000000	-1.000000	5.000000
-10.000000	-0.984808	4.826352
-10.000000	-0.939692	4.657979
-10.000000	-0.866025	4.500000
-10.000000	-0.766044	4.357212
-10.000000	-0.642787	4.233955
-10.000000	-0.500000	4.133975
-10.000000	-0.342020	4.060307
-10.000000	-0.173648	4.015192
-10.000000	0.000000	4.000000
-10.000000	0.173649	4.015193
-10.000000	0.342021	4.060308
-10.000000	0.500000	4.133975
-10.000000	0.642788	4.233956
-10.000000	0.766045	4.357213
-10.000000	0.866026	4.500000
-10.000000	0.939693	4.657980
-10.000000	0.984808	4.826353
10.000000	2.111111	7.000000
10.000000	2.000000	7.111111
10.000000	1.888889	7.000000
10.000000	2.000000	6.888889
10.000000	2.222222	7.000000
10.000000	2.157135	7.157135
10.000000	2.000000	7.222222
10.000000	1.842865	7.157135
10.000000	1.777778	7.000000
10.000000	1.842865	6.842865
10.000000	2.000000	6.777778
10.000000	2.157135	6.842865
10.000000	2.333333	7.000000
10.000000	2.288675	7.166667
10.000000	2.166667	7.288675
10.000000	2.000000	7.333333
10.000000	1.833333	7.288675
10.000000	1.711325	7.166667
10.000000	1.666667	7.000000
10.000000	1.711325	6.833333
10.000000	1.833333	6.711325
10.000000	2.000000	6.666667
10.000000	2.166667	6.711325
10.000000	2.288675	6.833333
10.000000	2.444444	7.000000
10.000000	2.410613	7.170082
10.000000	2.314270	7.314270
10.000000	2.170081	7.410613
10.000000	2.000000	7.444445
10.000000	1.829918	7.410613
10.000000	1.685730	7.314270
10.000000	1.589387	7.170082
10.000000	1.555556	7.000000
10.000000	1.589387	6.829918
10.000000	1.685730	6.685730
10.000000	1.829919	6.589387
10.000000	2.000000	6.555555
10.000000	2.170082	6.589387
10.000000	2.314270	6.685730
10.000000	2.410613	6.829919
10.000000	2.555556	7.000000
10.000000	2.528365	7.171676
10.000000	2.449454	7.326548
10.000000	2.326547	7.449454
10.000000	2.171676	7.528365
10.000000	2.000000	7.555555
10.000000	1.828324	7.528365
10.000000	1.673452	7.449454
10.000000	1.550546	7.326547
10.000000	1.471635	7.171676
10.000000	1.444444	7.000000
10.000000	1.471635	6.828324
10.000000	1.550546	6.673452
10.000000	1.673453	6.550546
10.000000	1.828324	6.471635
10.000000	2.000000	6.444445
10.000000	2.171676	6.471635
10.000000	2.326548	6.550546
10.000000	2.449454	6.673453
10.000000	2.528365	6.828324
10.000000	2.666667	7.000000
10.000000	2.643950	7.172546
10.000000	2.577350	7.333333
10.000000	2.471405	7.471405
10.000000	2.333333	7.577350
10.000000	2.172546	7.643950
10.000000	2.000000	7.666667
10.000000	1.827454	7.643950
10.000000	1.666667	7.577350
10.000000	1.528595	7.471405
10.000000	1.422650	7.333333
10.000000	1.356049	7.172546
10.000000	1.333333	7.000000
10.000000	1.356050	6.827454
10.000000	1.422650	6.666667
10.000000	1.528596	6.528595
10.000000	1.666667	6.422649
10.000000	1.827454	6.356050
10.000000	2.000000	6.333333
10.000000	2.172546	6.356050
10.000000	2.333334	6.422650
10.000000	2.471405	6.528596
10.000000	2.577350	6.666667
10.000000	2.643951	6.827455
10.000000	2.777778	7.000000
10.000000	2.758277	7.173072
10.000000	2.700753	7.337465
10.000000	2.608091	7.484937
10.000000	2.484936	7.608091
10.000000	2.337465	7.700754
10.000000	2.173072	7.758277
10.000000	2.000000	7.777778
10.000000	1.826928	7.758277
10.000000	1.662535	7.700754
10.000000	1.515063	7.608091
10.000000	1.391909	7.484936
10.000000	1.299246	7.337465
10.000000	1.241723	7.173071
10.000000	1.222222	7.000000
10.000000	1.241723	6.826928
10.000000	1.299247	6.662535
10.000000	1.391909	6.515063
10.000000	1.515064	6.391909
10.000000	1.662535	6.299246
10.000000	1.826928	6.241723
10.000000	2.000000	6.222222
10.000000	2.173072	6.241723
10.000000	2.337466	6.299247
10.000000	2.484937	6.391909
10.000000	2.608091	6.515064
10.000000	2.700754	6.662535
10.000000	2.758277	6.826929
10.000000	2.888889	7.000000
10.000000	2.871809	7.173414
10.000000	2.821226	7.340163
10.000000	2.739084	7.493840
10.000000	2.628539	7.628540
10.000000	2.493840	7.739084
10.000000	2.340163	7.821226
10.000000	2.173414	7.871809
10.000000	2.000000	7.888889
10.000000	1.826586	7.871809
10.000000	1.659837	7.821226
10.000000	1.506160	7.739084
10.000000	1.371460	7.628539
10.000000	1.260916	7.493840
10.000000	1.178774	7.340163
10.000000	1.128191	7.173413
10.000000	1.111111	7.000000
10.000000	1.128191	6.826586
10.000000	1.178774	6.659837
10.000000	1.260916	6.506159
10.000000	1.371461	6.371460
10.000000	1.506160	6.260916
10.000000	1.659837	6.178773
10.000000	1.826587	6.128191
10.000000	2.000000	6.111111
10.000000	2.173414	6.128191
10.000000	2.340163	6.178774
10.000000	2.493841	6.260916
10.000000	2.628540	6.371461
10.000000	2.739084	6.506160
10.000000	2.821226	6.659837
10.000000	2.871809	6.826587
10.000000	3.000000	7.000000
10.000000	2.984808	7.173648
10.000000	2.939692	7.342020
10.000000	2.866025	7.500000
10.000000	2.766044	7.642787
10.000000	2.642787	7.766045
10.000000	2.500000	7.866025
10.000000	2.342020	7.939692
10.000000	2.173648	7.984808
10.000000	2.000000	8.000000
10.000000	1.826352	7.984807
10.000000	1.657980	7.939692
10.000000	1.500000	7.866025
10.000000	1.357212	7.766044
10.000000	1.233955	7.642787
10.000000	1.133974	7.500000
10.000000	1.060307	7.342020
10.000000	1.015192	7.173648
10.000000	1.000000	7.000000
10.000000	1.015192	6.826352
10.000000	1.060308	6.657979
10.000000	1.133975	6.500000
10.000000	1.233956	6.357212
10.000000	1.357213	6.233955
10.000000	1.500000	6.133975
10.000000	1.657980	6.060307
10.000000	1.826352	6.015192
10.000000	2.000000	6.000000
10.000000	2.173649	6.015193
10.000000	2.342021	6.060308
10.000000	2.500000	6.133975
10.000000	2.642788	6.233956
10.000000	2.766045	6.357213
10.000000	2.866026	6.500000
10.000000	2.939693	6.657980
10.000000	2.984808	6.826353
